id_entreprise,ice,raison_sociale,forme_juridique,secteur_activite,segment,chiffre_affaires,nombre_employes,date_creation,ville,adresse,telephone,email,statut,id_agence,id_conseiller
116,574997731000093,Saiss Logistique SNC,SARL,Services,TPE,1809135.55,5,2014-12-03,Casablanca,"Zone Industrielle, N° 483, Route de Albert, Casablanca, Maroc",0522463188,contact@saisslogistique.ma,Actif,1,11
117,670201461000038,Société Zilis de Entreprise SARL AU,SARL,Transport,TPE,2447488.39,4,2012-04-02,Casablanca,"Zone Industrielle, N° 473, Route de Hamel, Casablanca, Maroc",0522802371,contact@societezilisdeentreprise1.ma,Actif,1,10
118,798510601000035,Soma Services SNC,EURL,Services,PME,9986655.15,115,2010-07-21,Casablanca,"Zone Industrielle, N° 254, Route de Saint CélineBourg, Casablanca, Maroc",0522598807,contact@somaservices.ma,Actif,1,11
119,139019611000060,Société Bahia de Travaux SARL,SARL,BTP,PME,32288278.57,83,2006-03-14,Casablanca,"Zone Industrielle, N° 100, Route de Saint Corinne-la-Forêt, Casablanca, Maroc",0522978292,contact@societebahiadetravaux.ma,Actif,1,10
120,662982736000073,Bahia Entreprise SARL,SNC,Tourisme,PME,22699605.03,84,2015-05-15,Casablanca,"Zone Industrielle, N° 288, Route de Lévêque, Casablanca, Maroc",0522772464,contact@bahiaentreprise.ma,Actif,1,11
121,461971444000047,Inter Manufacture SA,SA,Industrie,PME,17748994.87,139,2013-12-06,Casablanca,"Zone Industrielle, N° 387, Route de Saint Alexandrie-la-Forêt, Casablanca, Maroc",0522114768,contact@intermanufacture.ma,Actif,1,10
122,366338529000010,Riad Construction SNC,SARL,BTP,PME,76941861.27,54,2008-03-05,Casablanca,"Zone Industrielle, N° 175, Route de Navarro, Casablanca, Maroc",0522600646,contact@riadconstruction.ma,Actif,1,11
123,226942964000069,Société Zilis de Data SARL AU,SARL,Technologies,TPE,1254054.14,5,2016-12-08,Casablanca,"Zone Industrielle, N° 351, Route de Fischer-la-Forêt, Casablanca, Maroc",0522165142,contact@societezilisdedata.ma,Actif,1,10
124,243418388000071,Société Maroc de Telecom SARL AU,SNC,Technologies,TPE,2086541.4,9,2014-06-20,Casablanca,"Zone Industrielle, N° 122, Route de Guibert-sur-Evrard, Casablanca, Maroc",0522331577,contact@societemarocdetelecom.ma,Actif,1,11
125,945432844000020,Société Bouregreg de Holding SNC,SA,Services,TPE,3763900.7,6,2012-11-25,Casablanca,"Zone Industrielle, N° 457, Route de Sainte Margaud, Casablanca, Maroc",0522724756,contact@societebouregregdeholding.ma,Actif,1,10
126,574422684000024,Compagnie du Market SARL,SARL,Commerce,TPE,2688048.31,6,2009-03-11,Casablanca,"Zone Industrielle, N° 276, Route de Saint RémyBourg, Casablanca, Maroc",0522995993,contact@compagniedumarket.ma,Actif,1,11
127,822378827000049,Société Marocaine de Trading SNC,SARL,Commerce,PME,73107206.79,135,2019-10-02,Casablanca,"Zone Industrielle, N° 246, Route de Saint Richard-la-Forêt, Casablanca, Maroc",0522685941,contact@societemarocainedetrading.ma,Actif,1,10
128,539017530000033,Global Laiterie SARL,SA,Agriculture,PME,42615127.45,10,2006-02-16,Casablanca,"Zone Industrielle, N° 156, Route de Lacroix-sur-Wagner, Casablanca, Maroc",0522133276,contact@globallaiterie.ma,Actif,1,11
129,679069250000027,Taza Génie Civil SNC,SNC,BTP,PME,77753629.88,196,2017-07-03,Casablanca,"Zone Industrielle, N° 348, Route de Martins, Casablanca, Maroc",0522815894,contact@tazageniecivil.ma,Actif,1,10
130,684593732000064,Société Maghreb de Entreprise SNC,SA,Éducation,PME,38038139.28,55,2005-05-15,Casablanca,"Zone Industrielle, N° 378, Route de Bodin, Casablanca, Maroc",0522806215,contact@societemaghrebdeentreprise.ma,Actif,1,11
131,116799547000040,Chaouia Câblage SA,SA,Industrie,TPE,4134466.14,4,2006-11-14,Casablanca,"Zone Industrielle, N° 402, Route de DeschampsVille, Casablanca, Maroc",0522744793,contact@chaouiacablage.ma,Actif,1,10
132,351429015000083,Somaco Security SARL,SARL,Services,TPE,594393.89,1,2011-01-05,Casablanca,"Zone Industrielle, N° 158, Route de Sainte Véronique-la-Forêt, Casablanca, Maroc",0522628373,contact@somacosecurity.ma,Actif,1,11
133,889427990000032,Société Riad de Trading SA,SARL,Commerce,TPE,3029796.6,6,2013-01-18,Casablanca,"Zone Industrielle, N° 460, Route de Saint Xavier, Casablanca, Maroc",0522720407,contact@societeriaddetrading.ma,Actif,1,10
134,422002819000058,Société Koutoubia de Négoce SARL AU,SA,Commerce,PME,45584055.32,136,2015-12-14,Casablanca,"Zone Industrielle, N° 86, Route de Diaz, Casablanca, Maroc",0522528090,contact@societekoutoubiadenegoce.ma,Actif,1,11
135,517061783000041,Société Maghreb de Entreprise SARL AU,SNC,Transport,TPE,2735848.5,4,2018-07-18,Casablanca,"Zone Industrielle, N° 78, Route de Renard, Casablanca, Maroc",0522655736,contact@societemaghrebdeentreprise1.ma,Actif,1,10
136,747382621000015,Compagnie du Telecom SARL AU,SA,Technologies,TPE,1718288.67,2,2006-05-13,Casablanca,"Zone Industrielle, N° 319, Route de Courtoisnec, Casablanca, Maroc",0522806396,contact@compagniedutelecom.ma,Actif,1,11
137,901955461000071,Chaouia Laiterie SA,SARL,Agriculture,PME,22875512.92,160,2005-04-07,Casablanca,"Zone Industrielle, N° 70, Route de PetitBourg, Casablanca, Maroc",0522877493,contact@chaouialaiterie.ma,Actif,1,10
138,633947427000069,Société Saiss de Conseil SA,SARL,Services,Grande Entreprise,378250514.28,1037,2016-05-09,Casablanca,"Zone Industrielle, N° 272, Route de Saint ÉmilieVille, Casablanca, Maroc",0522477114,contact@societesaissdeconseil.ma,Actif,1,11
139,694113766000084,Inter Laiterie SARL AU,SARL,Agriculture,TPE,4908460.44,8,2012-12-05,Casablanca,"Zone Industrielle, N° 143, Route de Guillon, Casablanca, Maroc",0522117007,contact@interlaiterie.ma,Actif,1,10
140,876914430000092,Bahia Trading SA,SARL,Commerce,PME,44669916.99,49,2015-05-25,Casablanca,"Zone Industrielle, N° 260, Route de Caronnec, Casablanca, Maroc",0522961501,contact@bahiatrading.ma,Actif,1,11
141,179811669000095,Compagnie du Oléicole SA,SARL,Agriculture,PME,48778754.85,197,2006-09-02,Casablanca,"Zone Industrielle, N° 443, Route de Dupont, Casablanca, Maroc",0522979827,contact@compagnieduoleicole.ma,Actif,1,10
142,815922437000088,Soma Entreprise SA,SARL,Transport,TPE,131280.74,3,2019-06-02,Casablanca,"Zone Industrielle, N° 336, Route de Marchal, Casablanca, Maroc",0522747847,contact@somaentreprise1.ma,Actif,1,11
143,823737375000065,Somaco Market SNC,SA,Commerce,Grande Entreprise,363713736.8,264,2014-01-17,Casablanca,"Zone Industrielle, N° 367, Route de Sainte Marc, Casablanca, Maroc",0522952657,contact@somacomarket.ma,Actif,1,10
144,592845076000082,Afric Entreprise SA,SA,Tourisme,PME,91428469.77,37,2013-07-03,Casablanca,"Zone Industrielle, N° 217, Route de Martineau, Casablanca, Maroc",0522491172,contact@africentreprise.ma,Actif,1,11
145,783703040000011,Société Koutoubia de Bâtiment SARL,SARL,BTP,TPE,3516457.95,5,2017-07-18,Casablanca,"Zone Industrielle, N° 38, Route de Sainte Renéenec, Casablanca, Maroc",0522599127,contact@societekoutoubiadebatiment1.ma,Actif,1,10
146,708579840000070,Société Maroc de Béton SARL AU,SNC,BTP,PME,12855181.64,121,2012-04-28,Casablanca,"Zone Industrielle, N° 464, Route de Bouvet-sur-Meyer, Casablanca, Maroc",0522825916,contact@societemarocdebeton.ma,Actif,1,11
147,182611003000048,Inter Entreprise SARL,EURL,Tourisme,TPE,4628380.41,5,2009-12-27,Casablanca,"Zone Industrielle, N° 485, Route de Goncalves, Casablanca, Maroc",0522517643,contact@interentreprise.ma,Actif,1,10
148,204889313000065,Bouregreg Aménagement SARL AU,SARL,BTP,TPE,1278313.75,7,2007-09-24,Casablanca,"Zone Industrielle, N° 37, Route de Pasquier, Casablanca, Maroc",0522462659,contact@bouregregamenagement.ma,Actif,1,11
149,829816799000084,Euro Entreprise 1 SARL AU,SARL,Santé,TPE,472489.41,7,2016-09-13,Casablanca,"Zone Industrielle, N° 105, Route de Saint Nathalie, Casablanca, Maroc",0522552825,contact@euroentreprise11.ma,Actif,1,10
150,894198823000059,Société Maroc de Services SA,SARL,Services,PME,13140941.18,168,2017-12-26,Casablanca,"Zone Industrielle, N° 88, Route de Bouchet, Casablanca, Maroc",0522764693,contact@societemarocdeservices.ma,Actif,1,11
151,695647539000075,Bouregreg Soft SNC,SARL,Technologies,TPE,622099.5,1,2007-03-14,Casablanca,"Zone Industrielle, N° 295, Route de Da Costa, Casablanca, Maroc",0522570646,contact@bouregregsoft.ma,Actif,1,10
152,659531734000031,Atlas Plastique 1 SARL AU,SARL,Industrie,TPE,228683.33,6,2007-12-18,Casablanca,"Zone Industrielle, N° 302, Route de Boutin, Casablanca, Maroc",0522354533,contact@atlasplastique1.ma,Actif,1,11
153,487754927000042,Somibat Logistique SNC,SARL,Services,PME,21102665.8,78,2018-05-16,Casablanca,"Zone Industrielle, N° 49, Route de Sainte Augustedan, Casablanca, Maroc",0522920685,contact@somibatlogistique.ma,Actif,1,10
154,963370520000052,Maroc Manufacture SA,SARL,Industrie,Grande Entreprise,388359780.98,2230,2017-06-27,Casablanca,"Zone Industrielle, N° 204, Route de Bourgeois, Casablanca, Maroc",0522750318,contact@marocmanufacture.ma,Actif,1,11
155,627215082000083,Saiss Logistique SA,EURL,Services,TPE,2210019.48,3,2015-05-24,Casablanca,"Zone Industrielle, N° 334, Route de Marty-la-Forêt, Casablanca, Maroc",0522828716,contact@saisslogistique1.ma,Actif,1,10
156,880839406000069,Maroc Agrumes SNC,SARL,Agriculture,PME,35959192.56,81,2010-11-25,Casablanca,"Zone Industrielle, N° 23, Route de Hubert, Casablanca, Maroc",0522676820,contact@marocagrumes.ma,Actif,1,11
157,867979226000064,Koutoubia Entreprise SARL,SARL,Transport,Grande Entreprise,183859358.54,1393,2014-04-09,Casablanca,"Zone Industrielle, N° 88, Route de Saint Andrée, Casablanca, Maroc",0522790658,contact@koutoubiaentreprise1.ma,Actif,1,10
158,737609304000091,Société Riad de Câblage SNC,SARL,Industrie,PME,12026687.88,163,2006-06-23,Casablanca,"Zone Industrielle, N° 284, Route de Lopes, Casablanca, Maroc",0522951755,contact@societeriaddecablage.ma,Actif,1,11
159,111325589000022,Union Bâtiment SARL AU,SARL,BTP,Grande Entreprise,143747770.1,1216,2017-06-26,Casablanca,"Zone Industrielle, N° 64, Route de Sainte Adèlenec, Casablanca, Maroc",0522551365,contact@unionbatiment.ma,Actif,1,10
160,212259020000047,Saiss Métal SA,SARL,Industrie,TPE,2602313.58,9,2021-03-12,Casablanca,"Zone Industrielle, N° 257, Route de RémyVille, Casablanca, Maroc",0522125755,contact@saissmetal.ma,Actif,1,11
161,204821934000066,Sous Entreprise SA,SARL,Transport,TPE,4812466.54,2,2011-09-16,Casablanca,"Zone Industrielle, N° 253, Route de Sainte Joseph-la-Forêt, Casablanca, Maroc",0522465219,contact@sousentreprise.ma,Actif,1,10
162,692609167000030,Inter Holding SARL,SARL,Services,PME,47982483.36,27,2010-12-08,Casablanca,"Zone Industrielle, N° 99, Route de Saint Jeannine, Casablanca, Maroc",0522641058,contact@interholding.ma,Actif,1,11
163,311875497000067,Société Maghreb de Trading SNC,SARL,Commerce,TPE,2189209.98,8,2018-07-01,Casablanca,"Zone Industrielle, N° 324, Route de Barreboeuf, Casablanca, Maroc",0522873207,contact@societemaghrebdetrading.ma,Actif,1,10
164,222358216000043,Société Bouregreg de Distribution SARL AU,SARL,Commerce,PME,41939399.13,190,2010-06-11,Casablanca,"Zone Industrielle, N° 244, Route de SeguinBourg, Casablanca, Maroc",0522306647,contact@societebouregregdedistribution.ma,Actif,1,11
165,823260532000048,Société Taza de Nettoyage SNC,SARL,Services,PME,51500977.99,173,2016-08-20,Casablanca,"Zone Industrielle, N° 426, Route de Verdier-sur-Mer, Casablanca, Maroc",0522280908,contact@societetazadenettoyage1.ma,Actif,1,10
166,248033880000083,Euro Distribution SARL,SARL,Commerce,Grande Entreprise,336067345.99,2952,2009-09-13,Casablanca,"Zone Industrielle, N° 315, Route de Bertrand, Casablanca, Maroc",0522538555,contact@eurodistribution.ma,Actif,1,11
167,157564650000055,Société Maghreb de Génie Civil SA,SARL,BTP,TPE,1010193.13,9,2010-06-27,Casablanca,"Zone Industrielle, N° 327, Route de Martin-sur-Mer, Casablanca, Maroc",0522572908,contact@societemaghrebdegeniecivil.ma,Actif,1,10
168,133136428000038,Koutoubia Oléicole SNC,SARL,Agriculture,Grande Entreprise,293843567.78,999,2019-08-06,Casablanca,"Zone Industrielle, N° 299, Route de Perret, Casablanca, Maroc",0522186686,contact@koutoubiaoleicole.ma,Actif,1,11
169,683155818000056,Société Zilis de Security SNC,SARL,Services,TPE,1446779.3,9,2008-10-04,Casablanca,"Zone Industrielle, N° 406, Route de Sainte Laurenceboeuf, Casablanca, Maroc",0522380901,contact@societezilisdesecurity.ma,Actif,1,10
170,976955647000021,Afric Plastique SNC,SNC,Industrie,TPE,3808252.59,8,2006-08-09,Casablanca,"Zone Industrielle, N° 451, Route de Sainte Corinne-la-Forêt, Casablanca, Maroc",0522465509,contact@africplastique.ma,Actif,1,11
171,163734988000082,Société Bahia de Wholesale SARL AU,SARL,Commerce,TPE,4970392.65,4,2009-04-27,Casablanca,"Zone Industrielle, N° 422, Route de Milletnec, Casablanca, Maroc",0522316995,contact@societebahiadewholesale.ma,Actif,1,10
172,905407446000062,Bahia Import-Export SARL AU,EURL,Commerce,TPE,1477316.59,9,2021-11-27,Casablanca,"Zone Industrielle, N° 79, Route de Lenoir, Casablanca, Maroc",0522199850,contact@bahiaimportexport.ma,Actif,1,11
173,720005941000090,Soma Wholesale SA,SARL,Commerce,Grande Entreprise,496994490.26,2886,2012-11-13,Casablanca,"Zone Industrielle, N° 82, Route de Olivier, Casablanca, Maroc",0522613234,contact@somawholesale.ma,Actif,1,10
174,102655449000021,Riad Wholesale SARL,SARL,Commerce,TPE,2129702.94,8,2016-08-16,Casablanca,"Zone Industrielle, N° 307, Route de Chartiernec, Casablanca, Maroc",0522443187,contact@riadwholesale.ma,Actif,1,11
175,404505751000053,Société Taza de Travaux SARL,EURL,BTP,PME,48552679.38,180,2011-08-09,Casablanca,"Zone Industrielle, N° 434, Route de Chauvet, Casablanca, Maroc",0522438548,contact@societetazadetravaux.ma,Actif,1,10
176,573827182000068,Somibat Export Agri SARL,SA,Agriculture,TPE,739911.83,8,2019-01-04,Casablanca,"Zone Industrielle, N° 90, Route de Hernandez-sur-Lebon, Casablanca, Maroc",0522999312,contact@somibatexportagri.ma,Actif,1,11
177,188498371000057,Société Sous de Entreprise SA,SNC,Éducation,TPE,4794355.67,4,2013-02-21,Casablanca,"Zone Industrielle, N° 138, Route de Martin-la-Forêt, Casablanca, Maroc",0522477943,contact@societesousdeentreprise.ma,Actif,1,10
178,611967311000019,Société Zilis de Logistique SARL AU,SARL,Services,PME,66646564.87,23,2007-12-04,Casablanca,"Zone Industrielle, N° 119, Route de Lacroix, Casablanca, Maroc",0522101139,contact@societezilisdelogistique.ma,Actif,1,11
179,965389567000023,Global Wholesale SARL AU,SARL,Commerce,TPE,1208335.22,8,2007-04-13,Casablanca,"Zone Industrielle, N° 384, Route de Delormeboeuf, Casablanca, Maroc",0522193670,contact@globalwholesale.ma,Actif,1,10
180,477084942000037,Société Koutoubia de Trading SA,SARL,Commerce,TPE,1901052.28,5,2005-10-21,Casablanca,"Zone Industrielle, N° 235, Route de Pichondan, Casablanca, Maroc",0522272088,contact@societekoutoubiadetrading1.ma,Actif,1,11
181,561052655000050,Somibat Bâtiment SNC,SARL,BTP,PME,19380542.43,115,2008-10-24,Casablanca,"Zone Industrielle, N° 189, Route de Gros, Casablanca, Maroc",0522502686,contact@somibatbatiment.ma,Actif,1,10
182,902990996000060,Société Atlas de Wholesale SARL AU,SNC,Commerce,PME,28539705.62,175,2011-09-20,Casablanca,"Zone Industrielle, N° 106, Route de Guyon-les-Bains, Casablanca, Maroc",0522634273,contact@societeatlasdewholesale.ma,Actif,1,11
183,515364404000082,Société Marocaine de Câblage SARL,SARL,Industrie,TPE,367388.74,4,2021-01-12,Casablanca,"Zone Industrielle, N° 77, Route de Sainte Deniseboeuf, Casablanca, Maroc",0522431845,contact@societemarocainedecablage.ma,Actif,1,10
184,643968992000046,Union Agro SARL,SARL,Agriculture,TPE,2777145.48,3,2011-01-02,Casablanca,"Zone Industrielle, N° 213, Route de Saint Margot-la-Forêt, Casablanca, Maroc",0522927630,contact@unionagro.ma,Actif,1,11
185,318181642000029,Compagnie du Nettoyage SNC,SARL,Services,PME,52599651.72,116,2013-02-10,Casablanca,"Zone Industrielle, N° 271, Route de Philippe, Casablanca, Maroc",0522182860,contact@compagniedunettoyage.ma,Actif,1,10
186,159086532000049,Société Chaouia de Services SNC,SARL,Services,TPE,2014584.36,2,2018-02-15,Casablanca,"Zone Industrielle, N° 321, Route de Laurent, Casablanca, Maroc",0522742039,contact@societechaouiadeservices.ma,Actif,1,11
187,873916084000043,Société Atlas de Trading SA,SARL,Commerce,PME,67514974.25,54,2016-09-17,Casablanca,"Zone Industrielle, N° 431, Route de Saint Christelle, Casablanca, Maroc",0522921021,contact@societeatlasdetrading.ma,Actif,1,10
188,182753316000073,Inter Oléicole SARL,SARL,Agriculture,TPE,721959.98,5,2007-05-23,Casablanca,"Zone Industrielle, N° 331, Route de Lecoq-sur-Legrand, Casablanca, Maroc",0522704663,contact@interoleicole.ma,Actif,1,11
189,147285340000011,Maghreb Entreprise SA,SA,Transport,TPE,1864607.09,8,2008-04-24,Casablanca,"Zone Industrielle, N° 11, Route de Legros-sur-Mer, Casablanca, Maroc",0522633541,contact@maghrebentreprise.ma,Actif,1,10
190,873403266000050,Compagnie du Web SA,SNC,Technologies,TPE,2411646.49,7,2018-04-11,Casablanca,"Zone Industrielle, N° 223, Route de Costanec, Casablanca, Maroc",0522360322,contact@compagnieduweb.ma,Actif,1,11
191,433609196000051,Afric Market SARL,EURL,Commerce,TPE,481646.64,6,2017-02-15,Casablanca,"Zone Industrielle, N° 406, Route de Caron, Casablanca, Maroc",0522396020,contact@africmarket.ma,Actif,1,10
192,954670083000041,Société Bahia de Trading SARL AU,SARL,Commerce,TPE,2338056.26,6,2020-04-24,Casablanca,"Zone Industrielle, N° 399, Route de Saint Renée, Casablanca, Maroc",0522673108,contact@societebahiadetrading.ma,Actif,1,11
193,880841206000049,Société Zilis de Distribution SARL AU,EURL,Commerce,TPE,4668747.91,1,2005-11-13,Casablanca,"Zone Industrielle, N° 387, Route de Vasseur-les-Bains, Casablanca, Maroc",0522990247,contact@societezilisdedistribution.ma,Actif,1,10
194,499960213000068,Euro Services SARL,SARL,Services,TPE,2696091.0,4,2012-09-14,Casablanca,"Zone Industrielle, N° 468, Route de BarthelemyVille, Casablanca, Maroc",0522834891,contact@euroservices.ma,Actif,1,11
195,438238241000060,Union Textile SNC,SARL,Industrie,Grande Entreprise,133960967.01,591,2009-04-10,Casablanca,"Zone Industrielle, N° 445, Route de MenardBourg, Casablanca, Maroc",0522373668,contact@uniontextile.ma,Actif,1,10
196,600422869000050,Afric Manufacture SA,SA,Industrie,PME,74858522.53,91,2008-03-04,Casablanca,"Zone Industrielle, N° 240, Route de Lucasdan, Casablanca, Maroc",0522272359,contact@africmanufacture.ma,Actif,1,11
197,330876810000051,Maroc Industrie SNC,SARL,Industrie,TPE,2726030.29,4,2014-12-23,Casablanca,"Zone Industrielle, N° 30, Route de Vaillantboeuf, Casablanca, Maroc",0522732608,contact@marocindustrie.ma,Actif,1,10
198,696950800000080,Société Sous de Conseil SARL,SA,Services,TPE,3584671.25,6,2010-01-13,Casablanca,"Zone Industrielle, N° 241, Route de Raymondnec, Casablanca, Maroc",0522996114,contact@societesousdeconseil.ma,Actif,1,11
199,725265416000085,Soma Trading SARL,SA,Commerce,TPE,2364011.92,3,2016-11-21,Casablanca,"Zone Industrielle, N° 53, Route de Cohen-les-Bains, Casablanca, Maroc",0522776001,contact@somatrading.ma,Actif,1,10
200,280377032000083,Société Med de Entreprise SA,SARL,Éducation,TPE,4082460.75,1,2015-02-02,Casablanca,"Zone Industrielle, N° 35, Route de Lebreton-la-Forêt, Casablanca, Maroc",0522583388,contact@societemeddeentreprise1.ma,Actif,1,11
