id_souscription,id_entreprise,id_solution,date_souscription,statut,niveau_utilisation
2144,1188,2,2022-07-19,ACTIF,MOYEN
2145,1188,5,2022-09-01,ACTIF,ELEVE
2146,1189,1,2022-03-11,ACTIF,ELEVE
2147,1189,4,2022-06-09,ACTIF,ELEVE
2148,1190,1,2022-07-28,ACTIF,FAIBLE
2149,1191,3,2022-01-24,ACTIF,ELEVE
2150,1191,4,2022-07-04,ACTIF,ELEVE
2151,1192,2,2022-12-21,ACTIF,ELEVE
2152,1192,5,2022-07-31,ACTIF,ELEVE
2153,1193,2,2022-11-13,ACTIF,FAIBLE
2154,1193,5,2022-06-27,ACTIF,MOYEN
2155,1197,2,2022-05-11,ACTIF,ELEVE
2156,1197,5,2022-11-11,ACTIF,FAIBLE
2157,1198,1,2022-10-29,ACTIF,MOYEN
2158,1198,2,2022-12-05,RESILIE,MOYEN
2159,1198,3,2022-11-28,ACTIF,MOYEN
2160,1199,1,2022-12-27,ACTIF,FAIBLE
2161,1199,5,2022-10-31,ACTIF,ELEVE
2162,1201,3,2022-10-24,ACTIF,ELEVE
2163,1201,4,2022-01-31,ACTIF,FAIBLE
2164,1201,5,2022-08-12,ACTIF,ELEVE
2165,1202,1,2022-04-19,ACTIF,MOYEN
2166,1202,4,2022-11-10,ACTIF,FAIBLE
2167,1202,5,2022-03-07,ACTIF,ELEVE
2168,1203,4,2022-05-31,ACTIF,ELEVE
2169,1204,2,2022-04-06,ACTIF,ELEVE
2170,1204,5,2022-11-13,ACTIF,MOYEN
2171,1205,2,2022-06-17,ACTIF,ELEVE
2172,1205,3,2022-07-11,ACTIF,FAIBLE
2173,1205,5,2022-07-04,ACTIF,FAIBLE
2174,1206,1,2022-05-27,ACTIF,FAIBLE
2175,1206,2,2022-05-14,ACTIF,MOYEN
2176,1207,1,2022-03-23,ACTIF,MOYEN
2177,1207,5,2022-12-22,ACTIF,FAIBLE
2178,1208,4,2022-09-13,ACTIF,MOYEN
2179,1209,3,2022-08-15,ACTIF,FAIBLE
2180,1210,2,2022-08-05,ACTIF,MOYEN
2181,1211,2,2022-03-03,ACTIF,MOYEN
2182,1211,4,2022-05-13,ACTIF,MOYEN
2183,1212,4,2022-07-13,ACTIF,FAIBLE
2184,1213,2,2022-03-30,ACTIF,MOYEN
2185,1213,5,2022-05-01,ACTIF,MOYEN
2186,1214,3,2022-02-13,ACTIF,ELEVE
2187,1214,5,2022-11-16,ACTIF,MOYEN
2188,1215,2,2022-08-16,ACTIF,ELEVE
2189,1215,4,2022-07-28,ACTIF,FAIBLE
2190,1216,2,2022-08-11,ACTIF,ELEVE
2191,1216,3,2022-11-05,ACTIF,MOYEN
2192,1216,5,2022-08-05,ACTIF,ELEVE
2193,1217,1,2022-02-04,ACTIF,ELEVE
2194,1218,1,2022-01-24,ACTIF,FAIBLE
2195,1218,2,2022-03-31,ACTIF,ELEVE
2196,1218,4,2022-12-29,ACTIF,FAIBLE
2197,1218,5,2022-10-04,ACTIF,MOYEN
2198,1219,4,2022-06-18,ACTIF,ELEVE
2199,1219,5,2022-12-16,ACTIF,MOYEN
2200,1220,2,2022-09-16,ACTIF,ELEVE
2201,1220,4,2022-08-16,ACTIF,MOYEN
2202,1221,2,2022-11-16,ACTIF,MOYEN
2203,1222,1,2022-07-19,ACTIF,MOYEN
2204,1224,1,2022-10-24,RESILIE,FAIBLE
2205,1224,3,2022-12-18,ACTIF,FAIBLE
2206,1224,4,2022-03-10,RESILIE,FAIBLE
2207,1224,5,2022-11-04,ACTIF,FAIBLE
2208,1225,1,2022-01-26,ACTIF,FAIBLE
2209,1225,2,2022-10-22,ACTIF,ELEVE
2210,1226,4,2022-12-02,ACTIF,ELEVE
2211,1227,2,2022-02-28,ACTIF,MOYEN
2212,1228,1,2022-05-08,ACTIF,ELEVE
2213,1228,4,2022-09-24,ACTIF,ELEVE
2214,1229,2,2022-12-23,ACTIF,FAIBLE
2215,1229,5,2022-05-10,ACTIF,FAIBLE
2216,1230,1,2022-08-28,ACTIF,ELEVE
2217,1230,2,2022-04-25,ACTIF,MOYEN
2218,1231,1,2022-10-12,ACTIF,ELEVE
2219,1231,4,2022-07-19,ACTIF,MOYEN
2220,1232,2,2022-01-21,RESILIE,FAIBLE
2221,1232,5,2022-10-22,ACTIF,FAIBLE
2222,1233,2,2022-06-23,ACTIF,MOYEN
2223,1233,5,2022-01-22,ACTIF,MOYEN
2224,1234,1,2022-10-30,ACTIF,ELEVE
2225,1235,1,2022-09-28,ACTIF,MOYEN
2226,1235,2,2022-10-15,ACTIF,ELEVE
2227,1235,4,2022-07-31,ACTIF,ELEVE
2228,1236,1,2022-05-08,ACTIF,FAIBLE
2229,1236,2,2022-06-06,ACTIF,ELEVE
2230,1236,4,2022-09-18,ACTIF,ELEVE
2231,1236,5,2022-08-24,ACTIF,FAIBLE
2232,1237,2,2022-01-16,ACTIF,FAIBLE
2233,1238,1,2022-06-25,ACTIF,FAIBLE
2234,1238,2,2022-11-19,ACTIF,MOYEN
2235,1238,4,2022-09-15,ACTIF,FAIBLE
2236,1238,5,2022-09-17,ACTIF,ELEVE
2237,1239,1,2022-02-23,ACTIF,MOYEN
2238,1239,5,2022-01-24,ACTIF,ELEVE
2239,1240,2,2022-03-15,ACTIF,ELEVE
2240,1240,4,2022-05-14,ACTIF,MOYEN
2241,1240,5,2022-08-29,ACTIF,ELEVE
2242,1241,2,2022-06-18,ACTIF,ELEVE
2243,1242,2,2022-03-14,ACTIF,ELEVE
2244,1242,4,2022-11-19,ACTIF,MOYEN
2245,1242,5,2022-11-01,ACTIF,MOYEN
2246,1243,4,2022-12-09,ACTIF,FAIBLE
2247,1243,5,2022-06-05,ACTIF,ELEVE
2248,1244,3,2022-11-29,ACTIF,FAIBLE
2249,1245,2,2022-11-15,ACTIF,ELEVE
2250,1245,4,2022-04-21,ACTIF,ELEVE
2251,1246,2,2022-01-22,ACTIF,MOYEN
2252,1246,5,2022-10-24,ACTIF,MOYEN
2253,1247,1,2022-11-02,ACTIF,FAIBLE
2254,1247,2,2022-04-20,ACTIF,MOYEN
2255,1248,2,2022-05-15,ACTIF,FAIBLE
2256,1249,1,2022-04-29,ACTIF,MOYEN
2257,1249,2,2022-07-23,ACTIF,ELEVE
2258,1250,4,2022-04-21,ACTIF,ELEVE
2259,1251,5,2022-09-13,ACTIF,ELEVE
2260,1253,2,2022-11-13,ACTIF,MOYEN
2261,1255,5,2022-02-13,ACTIF,ELEVE
2262,1256,1,2022-07-21,ACTIF,ELEVE
2263,1256,4,2022-11-24,RESILIE,ELEVE
2264,1257,1,2022-02-26,ACTIF,FAIBLE
2265,1257,5,2022-07-17,ACTIF,FAIBLE
2266,1258,1,2022-06-13,ACTIF,MOYEN
2267,1258,2,2022-06-20,ACTIF,ELEVE
2268,1258,5,2022-08-30,ACTIF,MOYEN
2269,1259,5,2022-12-08,ACTIF,MOYEN
2270,1263,1,2022-12-02,ACTIF,MOYEN
2271,1263,5,2022-09-05,ACTIF,ELEVE
2272,1264,1,2022-02-27,ACTIF,FAIBLE
2273,1264,2,2022-08-16,ACTIF,MOYEN
2274,1264,5,2022-10-23,ACTIF,FAIBLE
2275,1265,3,2022-10-09,ACTIF,MOYEN
2276,1266,2,2022-11-05,ACTIF,FAIBLE
2277,1266,4,2022-05-19,ACTIF,FAIBLE
2278,1266,5,2022-04-24,ACTIF,ELEVE
2279,1267,2,2022-05-06,ACTIF,FAIBLE
2280,1267,5,2022-08-21,ACTIF,ELEVE
2281,1268,2,2022-10-17,ACTIF,MOYEN
2282,1268,4,2022-08-08,ACTIF,MOYEN
2283,1269,1,2022-07-17,ACTIF,MOYEN
2284,1269,5,2022-01-17,ACTIF,MOYEN
2285,1270,5,2022-01-22,ACTIF,MOYEN
2286,1271,1,2022-10-15,ACTIF,ELEVE
2287,1271,3,2022-12-03,ACTIF,ELEVE
2288,1272,1,2022-07-10,ACTIF,MOYEN
2289,1272,5,2022-01-26,ACTIF,FAIBLE
2290,1273,1,2022-06-11,ACTIF,FAIBLE
2291,1273,5,2022-05-21,ACTIF,FAIBLE
2292,1274,1,2022-12-25,ACTIF,FAIBLE
2293,1274,3,2022-07-10,ACTIF,ELEVE
2294,1274,5,2022-05-14,ACTIF,ELEVE
2295,1275,2,2022-12-17,ACTIF,MOYEN
2296,1275,3,2022-06-24,ACTIF,MOYEN
2297,1275,4,2022-12-10,ACTIF,ELEVE
2298,1275,5,2022-09-17,ACTIF,FAIBLE
2299,1276,3,2022-12-15,ACTIF,MOYEN
2300,1277,1,2022-12-14,ACTIF,MOYEN
2301,1277,5,2022-12-29,ACTIF,FAIBLE
2302,1279,1,2022-07-01,ACTIF,ELEVE
2303,1279,2,2022-02-04,ACTIF,ELEVE
2304,1279,4,2022-06-16,ACTIF,ELEVE
2305,1279,5,2022-12-13,ACTIF,ELEVE
2306,1281,1,2022-02-05,ACTIF,ELEVE
2307,1281,2,2022-11-14,ACTIF,ELEVE
2308,1283,2,2022-01-21,ACTIF,ELEVE
2309,1283,3,2022-08-28,ACTIF,FAIBLE
2310,1283,5,2022-02-22,ACTIF,MOYEN
2311,1284,3,2022-08-07,RESILIE,MOYEN
2312,1284,5,2022-01-25,ACTIF,FAIBLE
2313,1285,2,2022-03-12,ACTIF,ELEVE
2314,1285,3,2022-02-12,ACTIF,FAIBLE
2315,1286,2,2022-08-28,ACTIF,FAIBLE
2316,1286,4,2022-03-12,ACTIF,FAIBLE
2317,1287,2,2022-04-08,ACTIF,ELEVE
2318,1288,1,2022-06-08,ACTIF,MOYEN
2319,1288,2,2022-10-31,ACTIF,ELEVE
2320,1288,4,2022-05-14,ACTIF,ELEVE
2321,1289,2,2022-08-21,ACTIF,FAIBLE
2322,1289,3,2022-02-27,ACTIF,MOYEN
2323,1289,5,2022-08-17,ACTIF,MOYEN
2324,1290,1,2022-03-10,ACTIF,MOYEN
2325,1290,2,2022-07-11,ACTIF,ELEVE
2326,1290,4,2022-08-16,ACTIF,ELEVE
2327,1291,2,2022-12-26,ACTIF,ELEVE
2328,1291,3,2022-05-08,ACTIF,ELEVE
2329,1291,5,2022-10-02,ACTIF,MOYEN
2330,1292,1,2022-11-20,ACTIF,FAIBLE
2331,1293,2,2022-04-14,ACTIF,MOYEN
2332,1293,3,2022-09-21,ACTIF,MOYEN
2333,1293,4,2022-08-27,ACTIF,MOYEN
2334,1294,1,2022-04-13,ACTIF,MOYEN
2335,1294,2,2022-04-23,ACTIF,MOYEN
2336,1295,1,2022-08-24,ACTIF,ELEVE
2337,1295,2,2022-10-16,ACTIF,MOYEN
2338,1295,5,2022-01-20,ACTIF,ELEVE
2339,1296,1,2022-03-24,ACTIF,ELEVE
2340,1296,2,2022-09-19,ACTIF,MOYEN
2341,1297,2,2022-10-12,ACTIF,FAIBLE
2342,1297,5,2022-04-22,ACTIF,FAIBLE
2343,1298,2,2022-11-28,ACTIF,FAIBLE
2344,1298,5,2022-08-12,ACTIF,MOYEN
2345,1299,1,2022-04-05,ACTIF,MOYEN
2346,1299,2,2022-08-23,ACTIF,MOYEN
2347,1300,2,2022-12-06,ACTIF,MOYEN
2348,1301,3,2022-11-06,ACTIF,MOYEN
2349,1302,1,2022-09-23,ACTIF,MOYEN
2350,1304,2,2022-08-11,ACTIF,ELEVE
2351,1305,1,2022-02-23,ACTIF,MOYEN
2352,1306,2,2022-06-19,ACTIF,FAIBLE
2353,1306,5,2022-03-09,ACTIF,ELEVE
2354,1307,5,2022-08-10,ACTIF,MOYEN
2355,1308,1,2022-05-23,ACTIF,MOYEN
2356,1308,2,2022-03-18,ACTIF,ELEVE
2357,1309,2,2022-04-25,ACTIF,FAIBLE
2358,1310,3,2022-09-21,ACTIF,FAIBLE
2359,1310,4,2022-06-27,ACTIF,ELEVE
2360,1310,5,2022-07-28,ACTIF,MOYEN
2361,1311,2,2022-07-29,ACTIF,MOYEN
2362,1311,5,2022-12-16,ACTIF,FAIBLE
2363,1312,1,2022-09-26,ACTIF,ELEVE
2364,1312,2,2022-07-07,ACTIF,FAIBLE
2365,1313,3,2022-05-21,ACTIF,MOYEN
2366,1313,5,2022-10-14,ACTIF,MOYEN
2367,1314,1,2022-09-18,ACTIF,ELEVE
2368,1315,2,2022-10-31,ACTIF,ELEVE
2369,1315,5,2022-08-06,ACTIF,MOYEN
2370,1316,1,2022-10-16,ACTIF,FAIBLE
2371,1316,2,2022-08-04,ACTIF,ELEVE
2372,1316,4,2022-06-13,ACTIF,FAIBLE
2373,1316,5,2022-04-26,ACTIF,FAIBLE
2374,1317,2,2022-06-08,ACTIF,FAIBLE
2375,1317,3,2022-01-21,ACTIF,ELEVE
2376,1317,4,2022-02-11,ACTIF,MOYEN
2377,1318,2,2022-02-05,ACTIF,MOYEN
2378,1318,3,2022-12-15,ACTIF,MOYEN
2379,1318,5,2022-12-16,ACTIF,MOYEN
2380,1319,4,2022-04-12,ACTIF,MOYEN
2381,1319,5,2022-07-04,ACTIF,FAIBLE
2382,1320,2,2022-03-26,ACTIF,ELEVE
2383,1320,5,2022-02-04,ACTIF,FAIBLE
2384,1323,2,2022-11-19,ACTIF,MOYEN
2385,1323,3,2022-09-16,ACTIF,ELEVE
2386,1324,1,2022-08-23,ACTIF,FAIBLE
2387,1324,4,2022-07-14,RESILIE,MOYEN
2388,1325,2,2022-07-07,ACTIF,ELEVE
2389,1325,4,2022-09-28,ACTIF,ELEVE
2390,1325,5,2022-11-09,ACTIF,FAIBLE
2391,1326,1,2022-03-31,ACTIF,FAIBLE
2392,1326,2,2022-05-12,RESILIE,MOYEN
2393,1326,4,2022-04-24,ACTIF,FAIBLE
2394,1327,2,2022-08-19,ACTIF,MOYEN
2395,1327,3,2022-06-24,ACTIF,MOYEN
2396,1328,4,2022-08-26,RESILIE,FAIBLE
2397,1330,1,2022-08-01,ACTIF,MOYEN
2398,1330,2,2022-03-16,ACTIF,MOYEN
2399,1330,3,2022-10-24,ACTIF,FAIBLE
2400,1330,4,2022-09-16,ACTIF,FAIBLE
2401,1330,5,2022-11-10,ACTIF,MOYEN
2402,1331,2,2022-07-06,ACTIF,FAIBLE
2403,1332,3,2022-07-05,ACTIF,MOYEN
2404,1332,5,2022-07-18,ACTIF,FAIBLE
2405,1333,2,2022-07-23,ACTIF,FAIBLE
2406,1333,5,2022-05-18,ACTIF,ELEVE
2407,1334,1,2022-04-21,ACTIF,ELEVE
2408,1334,2,2022-03-07,ACTIF,FAIBLE
2409,1334,5,2022-11-09,RESILIE,FAIBLE
2410,1335,2,2022-08-31,ACTIF,MOYEN
2411,1335,4,2022-09-14,ACTIF,FAIBLE
2412,1335,5,2022-03-22,ACTIF,ELEVE
2413,1337,2,2022-03-19,ACTIF,MOYEN
2414,1338,4,2022-10-26,ACTIF,FAIBLE
2415,1339,1,2022-03-15,ACTIF,FAIBLE
2416,1339,2,2022-05-30,ACTIF,FAIBLE
2417,1340,4,2022-12-26,ACTIF,FAIBLE
2418,1341,4,2022-01-16,ACTIF,ELEVE
2419,1342,1,2022-06-27,ACTIF,ELEVE
2420,1342,2,2022-01-18,ACTIF,FAIBLE
2421,1343,2,2022-03-02,ACTIF,MOYEN
2422,1343,3,2022-12-14,ACTIF,FAIBLE
2423,1345,1,2022-04-09,ACTIF,FAIBLE
2424,1346,2,2022-02-17,ACTIF,ELEVE
2425,1347,1,2022-03-23,ACTIF,MOYEN
2426,1348,2,2022-08-19,ACTIF,MOYEN
2427,1348,4,2022-12-20,RESILIE,ELEVE
2428,1348,5,2022-03-19,ACTIF,MOYEN
2429,1349,5,2022-10-13,ACTIF,FAIBLE
2430,1350,2,2022-08-21,ACTIF,MOYEN
2431,1350,3,2022-02-25,ACTIF,MOYEN
2432,1350,4,2022-02-13,ACTIF,FAIBLE
2433,1351,2,2022-12-03,ACTIF,ELEVE
2434,1351,3,2022-06-07,ACTIF,ELEVE
2435,1351,4,2022-02-18,ACTIF,MOYEN
2436,1351,5,2022-04-22,ACTIF,FAIBLE
2437,1352,4,2022-08-24,ACTIF,FAIBLE
2438,1353,1,2022-03-06,ACTIF,ELEVE
2439,1354,2,2022-08-21,ACTIF,ELEVE
2440,1354,4,2023-01-01,ACTIF,FAIBLE
2441,1355,2,2022-09-20,ACTIF,ELEVE
2442,1356,2,2022-10-12,RESILIE,FAIBLE
2443,1356,5,2022-06-07,ACTIF,ELEVE
2444,1357,1,2022-09-28,ACTIF,FAIBLE
2445,1358,2,2022-11-20,ACTIF,MOYEN
2446,1358,5,2022-07-20,ACTIF,FAIBLE
2447,1359,4,2022-05-26,ACTIF,FAIBLE
2448,1359,5,2022-01-25,ACTIF,FAIBLE
2449,1360,1,2022-07-02,ACTIF,ELEVE
2450,1362,1,2022-07-14,ACTIF,MOYEN
2451,1362,2,2022-02-19,ACTIF,ELEVE
2452,1363,2,2022-11-22,ACTIF,ELEVE
2453,1363,3,2022-02-24,ACTIF,MOYEN
2454,1363,4,2022-11-17,ACTIF,MOYEN
2455,1363,5,2022-12-07,ACTIF,MOYEN
2456,1364,4,2022-10-15,ACTIF,ELEVE
2457,1364,5,2022-09-30,ACTIF,FAIBLE
2458,1365,1,2022-12-23,ACTIF,FAIBLE
2459,1365,5,2022-04-08,ACTIF,FAIBLE
2460,1366,1,2022-07-03,ACTIF,MOYEN
2461,1366,2,2022-01-17,ACTIF,ELEVE
2462,1367,2,2022-04-15,ACTIF,ELEVE
2463,1367,3,2022-05-29,ACTIF,FAIBLE
2464,1368,2,2022-04-29,ACTIF,MOYEN
2465,1368,5,2022-03-08,ACTIF,ELEVE
2466,1369,2,2022-05-25,ACTIF,FAIBLE
2467,1369,5,2022-07-24,ACTIF,ELEVE
2468,1370,1,2022-11-27,ACTIF,MOYEN
2469,1370,2,2022-12-21,RESILIE,MOYEN
2470,1370,3,2022-07-03,RESILIE,FAIBLE
2471,1371,1,2022-11-06,ACTIF,MOYEN
2472,1372,5,2022-05-03,ACTIF,MOYEN
2473,1373,2,2022-12-02,ACTIF,FAIBLE
2474,1373,5,2022-04-02,ACTIF,FAIBLE
2475,1374,1,2022-12-19,ACTIF,ELEVE
2476,1374,3,2022-01-31,ACTIF,MOYEN
2477,1375,1,2022-05-29,RESILIE,MOYEN
2478,1375,2,2022-10-11,ACTIF,MOYEN
2479,1375,4,2022-03-28,ACTIF,ELEVE
2480,1375,5,2022-04-13,ACTIF,FAIBLE
2481,1377,1,2022-11-06,ACTIF,MOYEN
2482,1377,3,2022-09-18,RESILIE,FAIBLE
2483,1378,4,2022-05-11,ACTIF,FAIBLE
2484,1379,2,2022-12-14,ACTIF,FAIBLE
2485,1379,5,2022-02-19,ACTIF,MOYEN
2486,1380,1,2022-09-02,ACTIF,ELEVE
2487,1381,2,2022-12-08,RESILIE,MOYEN
2488,1381,5,2022-03-20,ACTIF,FAIBLE
2489,1382,1,2022-02-16,ACTIF,ELEVE
2490,1382,2,2022-04-12,ACTIF,MOYEN
2491,1382,4,2022-09-22,ACTIF,FAIBLE
2492,1383,2,2022-10-02,ACTIF,ELEVE
2493,1383,4,2022-03-08,ACTIF,ELEVE
2494,1385,1,2022-03-26,ACTIF,ELEVE
2495,1385,2,2022-09-19,RESILIE,ELEVE
2496,1386,2,2022-02-20,ACTIF,MOYEN
2497,1386,4,2022-05-16,ACTIF,FAIBLE
2498,1386,5,2022-01-24,ACTIF,MOYEN
2499,1387,5,2022-05-15,ACTIF,FAIBLE
2500,1388,2,2022-08-24,ACTIF,ELEVE
2501,1388,3,2022-11-14,ACTIF,MOYEN
2502,1388,4,2022-11-16,ACTIF,FAIBLE
2503,1389,2,2022-02-14,ACTIF,FAIBLE
2504,1389,5,2022-05-06,ACTIF,MOYEN
2505,1390,2,2022-03-06,ACTIF,ELEVE
2506,1390,5,2022-07-24,ACTIF,ELEVE
2507,1391,5,2022-06-17,ACTIF,FAIBLE
2508,1393,1,2022-08-21,ACTIF,MOYEN
2509,1394,5,2022-09-03,ACTIF,FAIBLE
2510,1395,2,2022-07-11,ACTIF,MOYEN
2511,1396,1,2022-06-29,ACTIF,FAIBLE
2512,1397,5,2022-06-29,ACTIF,MOYEN
2513,1399,2,2022-06-15,ACTIF,FAIBLE
2514,1399,4,2022-12-07,ACTIF,MOYEN
2515,1401,1,2022-10-31,ACTIF,FAIBLE
2516,1402,2,2022-01-28,ACTIF,FAIBLE
2517,1402,5,2022-02-02,ACTIF,MOYEN
2518,1403,2,2022-09-18,ACTIF,FAIBLE
2519,1403,5,2022-08-25,ACTIF,MOYEN
2520,1404,1,2022-02-10,ACTIF,FAIBLE
2521,1404,2,2022-01-27,ACTIF,MOYEN
2522,1406,2,2022-01-25,RESILIE,MOYEN
2523,1407,2,2022-08-31,ACTIF,MOYEN
2524,1408,3,2022-10-02,ACTIF,FAIBLE
2525,1409,2,2022-12-18,ACTIF,MOYEN
2526,1409,5,2022-01-27,ACTIF,MOYEN
2527,1410,1,2022-01-27,ACTIF,MOYEN
2528,1410,3,2022-09-27,ACTIF,MOYEN
2529,1410,5,2022-09-20,ACTIF,ELEVE
2530,1411,4,2022-02-05,RESILIE,ELEVE
2531,1411,5,2022-04-06,ACTIF,ELEVE
2532,1412,2,2022-02-14,ACTIF,FAIBLE
2533,1412,4,2022-10-04,ACTIF,MOYEN
2534,1412,5,2022-11-15,ACTIF,MOYEN
2535,1413,5,2022-06-22,ACTIF,FAIBLE
2536,1414,2,2022-02-19,ACTIF,FAIBLE
2537,1415,1,2022-12-31,ACTIF,ELEVE
2538,1415,5,2022-11-08,ACTIF,MOYEN
2539,1416,1,2022-11-06,ACTIF,FAIBLE
2540,1416,2,2022-06-18,ACTIF,ELEVE
2541,1416,4,2022-01-18,ACTIF,ELEVE
2542,1416,5,2022-10-21,ACTIF,MOYEN
2543,1417,1,2022-11-08,ACTIF,FAIBLE
2544,1417,2,2022-09-30,ACTIF,MOYEN
2545,1417,5,2022-08-07,ACTIF,ELEVE
2546,1418,2,2022-05-26,ACTIF,ELEVE
2547,1418,5,2022-06-05,ACTIF,FAIBLE
2548,1420,2,2022-08-26,ACTIF,MOYEN
2549,1420,5,2022-11-24,ACTIF,FAIBLE
2550,1421,3,2022-05-25,ACTIF,FAIBLE
2551,1422,1,2022-08-26,ACTIF,ELEVE
2552,1422,3,2022-07-16,ACTIF,MOYEN
2553,1423,1,2022-07-26,ACTIF,ELEVE
2554,1424,2,2022-02-08,ACTIF,ELEVE
2555,1426,3,2022-07-21,ACTIF,ELEVE
2556,1426,4,2022-07-23,ACTIF,MOYEN
2557,1426,5,2022-12-09,ACTIF,ELEVE
2558,1427,2,2022-06-30,ACTIF,FAIBLE
2559,1427,4,2022-05-28,ACTIF,MOYEN
2560,1428,5,2022-12-26,ACTIF,MOYEN
2561,1429,4,2022-07-05,RESILIE,FAIBLE
2562,1430,4,2022-09-13,ACTIF,FAIBLE
2563,1431,2,2022-11-04,ACTIF,MOYEN
2564,1433,2,2022-08-10,ACTIF,FAIBLE
2565,1434,2,2022-09-10,ACTIF,MOYEN
2566,1435,4,2022-07-19,ACTIF,FAIBLE
2567,1436,4,2022-09-26,ACTIF,MOYEN
2568,1436,5,2022-06-07,ACTIF,MOYEN
2569,1437,3,2022-03-14,ACTIF,MOYEN
2570,1438,1,2022-09-14,ACTIF,FAIBLE
2571,1438,2,2022-02-03,ACTIF,FAIBLE
2572,1438,3,2022-08-22,ACTIF,ELEVE
2573,1438,4,2022-12-01,ACTIF,ELEVE
2574,1438,5,2022-12-24,ACTIF,FAIBLE
2575,1439,1,2022-05-06,ACTIF,ELEVE
2576,1439,3,2022-05-02,ACTIF,MOYEN
2577,1439,4,2022-08-25,ACTIF,ELEVE
2578,1439,5,2022-06-07,ACTIF,ELEVE
2579,1440,2,2022-07-29,ACTIF,ELEVE
2580,1440,5,2022-12-12,ACTIF,ELEVE
2581,1441,2,2022-05-30,ACTIF,FAIBLE
2582,1443,1,2022-02-27,ACTIF,ELEVE
2583,1444,5,2022-08-25,ACTIF,ELEVE
2584,1445,1,2022-11-05,ACTIF,MOYEN
2585,1446,4,2022-09-29,ACTIF,MOYEN
2586,1447,2,2022-10-24,ACTIF,ELEVE
2587,1447,3,2022-05-20,ACTIF,FAIBLE
2588,1448,2,2022-02-25,ACTIF,MOYEN
2589,1448,5,2022-07-03,ACTIF,MOYEN
2590,1449,3,2022-12-17,ACTIF,ELEVE
2591,1450,2,2022-10-28,ACTIF,ELEVE
2592,1450,5,2022-10-04,ACTIF,ELEVE
2593,1451,3,2022-04-13,RESILIE,ELEVE
2594,1452,5,2022-06-15,ACTIF,FAIBLE
2595,1453,3,2022-07-28,RESILIE,ELEVE
2596,1453,5,2022-06-09,ACTIF,FAIBLE
2597,1454,2,2022-10-06,ACTIF,FAIBLE
2598,1454,4,2022-01-20,ACTIF,MOYEN
2599,1455,1,2022-06-08,ACTIF,FAIBLE
2600,1455,2,2022-02-13,ACTIF,FAIBLE
2601,1455,5,2022-08-06,ACTIF,FAIBLE
2602,1456,1,2022-02-25,ACTIF,ELEVE
2603,1456,2,2022-02-17,ACTIF,ELEVE
2604,1457,2,2022-05-11,ACTIF,FAIBLE
2605,1458,4,2022-04-23,ACTIF,FAIBLE
2606,1459,2,2022-09-28,ACTIF,FAIBLE
2607,1460,4,2022-11-16,ACTIF,MOYEN
2608,1461,1,2022-01-18,ACTIF,FAIBLE
2609,1461,5,2022-10-25,ACTIF,ELEVE
2610,1462,2,2022-12-28,ACTIF,MOYEN
2611,1462,3,2022-02-24,ACTIF,FAIBLE
2612,1463,3,2022-12-14,ACTIF,MOYEN
2613,1463,5,2022-07-09,ACTIF,ELEVE
2614,1464,3,2022-10-28,ACTIF,ELEVE
2615,1464,5,2022-06-20,ACTIF,MOYEN
2616,1466,1,2022-12-03,ACTIF,MOYEN
2617,1466,5,2022-06-05,RESILIE,MOYEN
2618,1467,2,2022-07-02,ACTIF,MOYEN
2619,1467,5,2022-09-14,ACTIF,MOYEN
2620,1468,1,2022-04-17,ACTIF,MOYEN
2621,1468,2,2022-02-14,ACTIF,MOYEN
2622,1469,5,2022-03-11,ACTIF,ELEVE
2623,1470,4,2022-10-28,ACTIF,FAIBLE
2624,1470,5,2022-10-27,ACTIF,FAIBLE
2625,1472,2,2022-10-23,ACTIF,MOYEN
2626,1472,4,2022-06-03,ACTIF,ELEVE
2627,1473,2,2022-03-27,RESILIE,ELEVE
2628,1473,4,2022-08-11,ACTIF,MOYEN
2629,1473,5,2022-10-18,ACTIF,FAIBLE
2630,1474,2,2022-03-20,ACTIF,FAIBLE
2631,1475,1,2022-10-04,ACTIF,MOYEN
2632,1475,4,2022-05-26,ACTIF,FAIBLE
2633,1476,2,2022-01-18,RESILIE,MOYEN
2634,1476,4,2022-12-16,ACTIF,FAIBLE
2635,1477,2,2022-07-19,ACTIF,ELEVE
2636,1477,4,2022-12-15,ACTIF,MOYEN
2637,1478,2,2022-03-19,ACTIF,MOYEN
2638,1478,4,2022-09-26,ACTIF,MOYEN
2639,1479,2,2022-03-13,ACTIF,ELEVE
2640,1479,4,2022-09-02,ACTIF,MOYEN
2641,1479,5,2022-06-10,ACTIF,MOYEN
2642,1481,5,2022-04-16,ACTIF,ELEVE
2643,1482,1,2022-03-17,ACTIF,MOYEN
2644,1482,4,2022-07-20,ACTIF,FAIBLE
2645,1482,5,2022-07-21,ACTIF,ELEVE
2646,1483,1,2022-08-20,ACTIF,MOYEN
2647,1483,2,2022-02-12,ACTIF,ELEVE
2648,1483,3,2022-02-08,ACTIF,MOYEN
2649,1485,3,2022-12-25,ACTIF,FAIBLE
2650,1485,5,2022-10-15,ACTIF,FAIBLE
2651,1486,4,2022-09-24,ACTIF,ELEVE
2652,1486,5,2022-08-10,ACTIF,ELEVE
2653,1487,1,2022-12-16,ACTIF,MOYEN
2654,1487,2,2022-05-11,ACTIF,MOYEN
